TMDB ID,Title,Release Date,Budget,Revenue,IMDB ID,Rating,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,IMDB Rating,IMDB Votes,DVD Release Date,Production,Day of Release,Month of Release,Year of Release,Revenue (Millions)
369192,Battle of the Sexes,2017-09-22,25000000.0,12638526.0,tt4622512,PG-13,121 min,"Biography, Comedy, Drama, Sport","Jonathan Dayton, Valerie Faris",Simon Beaufoy,"Emma Stone, Steve Carell, Andrea Riseborough, Natalie Morales",The true story of the 1973 tennis match between World number one Billie Jean King and ex-champ and serial hustler Bobby Riggs.,English,"UK, USA",Nominated for 2 Golden Globes. Another 3 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BZTljYmU2NTMtODhhNC00NjlhLWJhZTUtNDllODYyYWM4ZjA5XkEyXkFqcGdeQXVyNjM0ODk5NDY@._V1_SX300.jpg,6.7,"45,870",02 Jan 2018,Fox Searchlight Pictures,Friday,September,2017,12.638526
339877,Loving Vincent,2017-09-22,5500000.0,6735118.0,tt3262342,PG-13,94 min,"Animation, Biography, Crime, Drama, Mystery","Dorota Kobiela, Hugh Welchman","Dorota Kobiela, Hugh Welchman, Jacek Dehnel","Douglas Booth, Josh Burdett, Holly Earl, Robin Hodges","In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.",English,"Poland, UK, USA, Switzerland, Netherlands",Nominated for 1 Oscar. Another 20 wins & 50 nominations.,https://m.media-amazon.com/images/M/MV5BMTU3NjE2NjgwN15BMl5BanBnXkFtZTgwNDYzMzEwMzI@._V1_SX300.jpg,7.8,"43,417",16 Jan 2018,Good Deed Entertainment,Friday,September,2017,6.735118
423899,Victoria & Abdul,2017-09-22,0.0,65421267.0,tt5816682,PG-13,111 min,"Biography, Drama, History",Stephen Frears,"Lee Hall (screenplay by), Shrabani Basu (based on the book by)","Judi Dench, Ali Fazal, Tim Pigott-Smith, Eddie Izzard",Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.,"Arabic, English, Urdu, Hindi","UK, USA",Nominated for 2 Oscars. Another 3 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMjA4NzY1NTQ1Nl5BMl5BanBnXkFtZTgwMTM3NTY0MjI@._V1_SX300.jpg,6.8,"28,266",19 Dec 2017,Focus Features,Friday,September,2017,65.421267
337170,American Made,2017-09-29,50000000.0,133511855.0,tt3532216,R,115 min,"Action, Biography, Comedy, Crime",Doug Liman,Gary Spinelli,"Tom Cruise, Domhnall Gleeson, Sarah Wright, Jesse Plemons","The story of Barry Seal, an American pilot who became a drug-runner for the CIA in the 1980s in a clandestine operation that would be exposed as the Iran-Contra Affair.","English, Spanish","USA, Japan, Colombia",3 nominations.,https://m.media-amazon.com/images/M/MV5BMTUxNzUwMjk1Nl5BMl5BanBnXkFtZTgwNDkwODI1MjI@._V1_SX300.jpg,7.1,"143,307",02 Jan 2018,Universal Pictures,Friday,September,2017,133.511855
400710,Flatliners,2017-09-29,19000000.0,45158254.0,tt0099582,R,115 min,"Drama, Horror, Sci-Fi, Thriller",Joel Schumacher,Peter Filardi,"Kiefer Sutherland, Julia Roberts, Kevin Bacon, William Baldwin","Five medical students experiment with ""near death"" experiences, until the dark consequences of past tragedies begin to jeopardize their lives.",English,USA,Nominated for 1 Oscar. Another 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTc3MDE3NTM3Ml5BMl5BanBnXkFtZTgwNzgwNTg4NjE@._V1_SX300.jpg,6.6,"76,735",20 Jan 1998,Sony Pictures Home Entertainment,Friday,September,2017,45.158254
407449,Lucky,2017-09-29,0.0,955925.0,tt5859238,Not Rated,88 min,"Comedy, Drama, Western",John Carroll Lynch,"Logan Sparks (screenplay), Drago Sumonja (screenplay)","Harry Dean Stanton, David Lynch, Ron Livingston, Ed Begley Jr.",The spiritual journey of a ninety-year-old atheist.,"English, Spanish",USA,12 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMDc2MWYzMzMtZTU3NC00M2M4LWI4NGQtOTgyNzc5Nzk5NTQ5XkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_SX300.jpg,7.3,"16,167",,Lucky Movies,Friday,September,2017,0.955925
390061,Mark Felt: The Man Who Brought Down the White House,2017-09-29,0.0,4372130.0,tt5175450,PG-13,103 min,"Biography, Drama, History, Thriller",Peter Landesman,"Mark Felt (based on the books by), John D. O'Connor (based on the books by), Peter Landesman","Liam Neeson, Diane Lane, Marton Csokas, Tony Goldwyn","The story of Mark Felt, who under the name ""Deep Throat"" helped journalists Bob Woodward and Carl Bernstein uncover the Watergate scandal in 1972.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjQzMDEwMjMyNF5BMl5BanBnXkFtZTgwNjA1NTA1MzI@._V1_SX300.jpg,6.4,"10,440",,,Friday,September,2017,4.37213
394117,The Florida Project,2017-10-06,2000000.0,11303040.0,tt5649144,R,111 min,Drama,Sean Baker,"Sean Baker, Chris Bergoch","Brooklynn Prince, Christopher Rivera, Aiden Malik, Josie Olivo","Set over one summer, the film follows precocious six-year-old Moonee as she courts mischief and adventure with her ragtag playmates and bonds with her rebellious but caring mother, all while living in the shadows of Walt Disney World.","English, Spanish, Portuguese",USA,Nominated for 1 Oscar. Another 68 wins & 127 nominations.,https://m.media-amazon.com/images/M/MV5BMjg4ZmY1MmItMjFjOS00ZTg2LWJjNDYtNDM2YmM2NzhiNmZhXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,7.6,"79,472",20 Feb 2018,June Pictures,Friday,October,2017,11.30304
335360,My Little Pony: The Movie,2017-10-06,0.0,60330833.0,tt4131800,PG,99 min,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Musical",Jayson Thiessen,"Meghan McCarthy (story by), Joe Ballarini (story by), Meghan McCarthy (screenplay by), Rita Hsiao (screenplay by), Michael Vogel (screenplay by), Lauren Faust (based on the television series created by)","Uzo Aduba, Ashleigh Ball, Adam Bengis, Emily Blunt","After a dark force conquers Canterlot, the Mane 6 embark on an unforgettable journey beyond Equestria where they meet new friends and exciting challenges on a quest to use the magic of friendship to save their homeland.",English,"USA, Canada",3 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMmMxNWNhNjItZjhmMC00ZmViLThlYjItZDk5YTQ1MWZkOGM1XkEyXkFqcGdeQXVyNzY2ODYzOTU@._V1_SX300.jpg,6.1,"5,441",09 Jan 2018,Lionsgate,Friday,October,2017,60.330833
479794,City of Rock,2017-10-06,0.0,80000000.0,tt7339584,,117 min,"Comedy, Music",Chengpeng Dong,"Chengpeng Dong, Biao Su","Chengpeng Dong, Shan Qiao, Coulee Nazha, Hong-Chi Lee",A young musician from a small town in China tries to save his town's treasured Rock Park by organizing a charity rock concert.,Mandarin,China,3 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BNmNhNDk2OWItZjc3Zi00N2I1LTkzNzUtNGE0ODgyMjM4Y2VkXkEyXkFqcGdeQXVyODA5MzE0MzM@._V1_SX300.jpg,6.1,428,,Well Go USA Entertainment,Friday,October,2017,80.0
290512,The Mountain Between Us,2017-10-06,35000000.0,62832209.0,tt2226597,PG-13,112 min,"Action, Adventure, Drama, Romance, Thriller",Hany Abu-Assad,"Chris Weitz (screenplay by), J. Mills Goodloe (screenplay by), Charles Martin (based upon the book by)","Idris Elba, Kate Winslet, Beau Bridges, Dermot Mulroney","Stranded after a tragic plane crash, two strangers must forge a connection to survive the extreme elements of a remote snow-covered mountain. When they realize help is not coming, they embark on a perilous journey across the wilderness.",English,USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNjllMWJmZTEtODA2Mi00MzY3LThiYmMtZDFjYjQ2NDM2MWJkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,6.4,"60,812",26 Dec 2017,20th Century Fox,Friday,October,2017,62.832209
335984,Blade Runner 2049,2017-10-06,150000000.0,259239658.0,tt1856101,R,164 min,"Action, Drama, Mystery, Sci-Fi, Thriller",Denis Villeneuve,"Hampton Fancher (screenplay by), Michael Green (screenplay by), Hampton Fancher (story by), Philip K. Dick (based on characters from the novel ""Do Androids Dream of Electric Sheep?"" by)","Ryan Gosling, Dave Bautista, Robin Wright, Mark Arnold","A young blade runner's discovery of a long-buried secret leads him to track down former blade runner Rick Deckard, who's been missing for thirty years.","English, Finnish, Japanese, Hungarian, Russian, Somali, Spanish","USA, UK, Hungary, Canada, Spain",Won 2 Oscars. Another 97 wins & 156 nominations.,https://m.media-amazon.com/images/M/MV5BNzA1Njg4NzYxOV5BMl5BanBnXkFtZTgwODk5NjU3MzI@._V1_SX300.jpg,8.0,"407,850",16 Jan 2018,Warner Bros. Pictures,Friday,October,2017,259.239658
404733,Overdrive,2017-10-06,28210303.0,7793.0,tt1935194,PG-13,93 min,"Action, Thriller",Antonio Negret,"Michael Brandt (screenplay by), Derek Haas (screenplay by)","Scott Eastwood, Freddie Thorp, Ana de Armas, Gaia Weiss","Two car thief brothers, who journey to the south of France for new opportunities, wind up in the cross hairs of the local crime boss.","English, French","France, Belgium, USA",,https://m.media-amazon.com/images/M/MV5BMDExMTAzYmEtZjMwOC00MjIxLTkyNjMtOTZjOWIwMTI0YTc0XkEyXkFqcGdeQXVyMjU3NTI0Mg@@._V1_SX300.jpg,5.4,"11,092",07 Nov 2017,Paramount Pictures,Friday,October,2017,0.007793
429467,The Lodgers,2017-10-10,0.0,7362.0,tt4399952,R,92 min,"Drama, Horror, Romance, Thriller",Brian O'Malley,David Turpin,"Charlotte Vega, Bill Milner, Eugene Simon, David Bradley","1920, rural Ireland. Anglo Irish twins Rachel and Edward share a strange existence in their crumbling family estate. Each night, the property becomes the domain of a sinister presence (The ...",English,Ireland,4 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BM2FhM2E1MTktMDYwZi00ODA1LWI0YTYtN2NjZjM3ODFjYmU5XkEyXkFqcGdeQXVyMjY1ODQ3NTA@._V1_SX300.jpg,5.1,"7,152",23 Feb 2018,Epic Pictures,Tuesday,October,2017,0.007362
496230,Heartthrob,2017-10-10,4000000.0,90000000.0,tt5701718,Unrated,86 min,"Drama, Romance, Thriller",Chris Sivertson,Chris Sivertson,"Aubrey Peeples, Keir Gilchrist, Peter Facinelli, Jimmy Bennett","Shy Henry is overjoyed to fall into an unexpected romance with gorgeous and popular Samantha the summer after high school graduation. When Henry's love spirals into twisted obsession, Samantha pulls back.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BNWRmZmQ1YjYtNDM1My00ZjczLTg4M2MtYjg0Y2JiMWZkNWVhXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,5.5,"2,064",,,Tuesday,October,2017,90.0
379149,The Foreigner,2017-10-13,35000000.0,145374099.0,tt1615160,R,113 min,"Action, Thriller",Martin Campbell,"David Marconi (screenplay by), Stephen Leather (based on the novel ""The Chinaman"" by)","Katie Leung, Jackie Chan, Rufus Jones, Mark Tandy","A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities.","English, Mandarin","UK, China, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BM2RlMjcyMGQtZTU3OC00NGRlLWExMGEtYjU3ZjUyMDc0NWZmXkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_SX300.jpg,7.0,"87,347",09 Jan 2018,STX Films,Friday,October,2017,145.374099
418680,Goodbye Christopher Robin,2017-10-13,0.0,7299662.0,tt1653665,PG,107 min,"Biography, Drama",Simon Curtis,"Frank Cottrell Boyce, Simon Vaughan","Vicki Pepperdine, Margot Robbie, Domhnall Gleeson, Will Tilston","The relationship between writer AA Milne and his son, Christopher Robin, and how this became the inspiration for Winnie the Pooh.",English,UK,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjE2MTUzMDQzNF5BMl5BanBnXkFtZTgwMDYxMDQ1MjI@._V1_SX300.jpg,7.1,"22,109",23 Jan 2018,Fox Searchlight Pictures,Friday,October,2017,7.299662
283591,The Secret Scripture,2017-10-13,0.0,152761.0,tt3344694,PG-13,108 min,"Drama, Romance",Jim Sheridan,"Sebastian Barry (based on the novel by), Jim Sheridan, Johnny Ferguson","Rooney Mara, Aidan Turner, Theo James, Eric Bana",A woman keeps a diary of her extended stay at a mental hospital.,English,Ireland,2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BOTg1MTg2NDA3MF5BMl5BanBnXkFtZTgwOTM2NjE2MzI@._V1_SX300.jpg,6.7,"5,568",14 Nov 2017,Apollo Media,Friday,October,2017,0.152761
407445,Breathe,2017-10-13,0.0,477815.0,tt5716464,PG-13,118 min,"Biography, Drama, Romance",Andy Serkis,William Nicholson (screenplay),"Andrew Garfield, Claire Foy, Ed Speleers, Tom Hollander","The inspiring true love story of Robin and Diana Cavendish, an adventurous couple who refuse to give up in the face of a devastating disease. Their heartwarming celebration of human possibility marks the directorial debut of Andy Serkis.","English, German, Spanish",UK,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTg1OTcxNjU1MV5BMl5BanBnXkFtZTgwMzcwMTQ3MzI@._V1_SX300.jpg,7.1,"16,383",02 Jan 2018,Bleecker Street / Participant Media.,Friday,October,2017,0.477815
392982,Marshall,2017-10-13,12000000.0,10051659.0,tt5301662,PG-13,118 min,"Biography, Crime, Drama, History",Reginald Hudlin,"Michael Koskoff, Jacob Koskoff","Chadwick Boseman, Josh Gad, Kate Hudson, Sterling K. Brown","The story of Thurgood Marshall, the crusading lawyer who would become the first African-American Supreme Court Justice, as he battles through one of his career-defining cases.",English,"USA, China, Hong Kong",Nominated for 1 Oscar. Another 5 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BNzg3YTc4N2ItZmZkZS00OWE1LWIyNGMtNzYzZWQzMzVkZWI2XkEyXkFqcGdeQXVyNTQ3MjE4NTU@._V1_SX300.jpg,7.2,"16,068",,,Friday,October,2017,10.051659
440021,Happy Death Day,2017-10-13,4800000.0,122637878.0,tt5308322,PG-13,96 min,"Horror, Mystery, Thriller",Christopher Landon,Scott Lobdell,"Jessica Rothe, Israel Broussard, Ruby Modine, Charles Aitken","A college student must relive the day of her murder over and over again, in a loop that will end only when she discovers her killer's identity.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BYzZhY2E5NzQtMWVmNC00YmEzLTgxZDMtNjE2YmQ4ZTZiZGZjXkEyXkFqcGdeQXVyODQxMTI4MjM@._V1_SX300.jpg,6.5,"100,680",16 Jan 2018,Universal Studios,Friday,October,2017,122.637878
451751,American Satan,2017-10-13,0.0,237708.0,tt5451690,R,111 min,"Drama, Music, Thriller",Ash Avildsen,"Ash Avildsen, Matty Beckerman","Andy Biersack, Booboo Stewart, Ben Bruce, John Bradley","A young rock band, half of its members from England and half from the U.S., drops out of college and moves to the Sunset Strip to chase their dreams.",English,USA,11 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BNjBjYWYxOTMtZTNhYS00OTc5LWJkYzgtNzZlMDNjNWU5NGVlXkEyXkFqcGdeQXVyMjMzMjEyMDA@._V1_SX300.jpg,5.5,"2,802",20 Feb 2018,Sumerian Films,Friday,October,2017,0.237708
399057,The Killing of a Sacred Deer,2017-10-20,0.0,2291901.0,tt5715874,R,121 min,"Drama, Horror, Mystery, Thriller",Yorgos Lanthimos,"Yorgos Lanthimos, Efthymis Filippou","Barry G. Bernson, Herb Caillouet, Bill Camp, Raffey Cassidy","Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.","English, French","Ireland, UK",4 wins & 48 nominations.,https://m.media-amazon.com/images/M/MV5BMjU4NDcwOTA2NF5BMl5BanBnXkFtZTgwMjE2OTg4MzI@._V1_SX300.jpg,7.0,"99,386",23 Jan 2018,A24,Friday,October,2017,2.291901
300687,Same Kind of Different as Me,2017-10-20,0.0,6423605.0,tt1230168,PG-13,119 min,"Biography, Drama",Michael Carney,"Michael Carney (screenplay), Alexander Foard (screenplay), Ron Hall (screenplay), Ron Hall (book), Denver Moore (book), Lynn Vincent (book)","Greg Kinnear, Renée Zellweger, Djimon Hounsou, Jon Voight","International art dealer Ron Hall must befriend a dangerous homeless man in order to save his struggling marriage to his wife, a woman whose dreams will lead all three of them on the journey of their lives.",English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BY2JhZjU1YWQtM2RmYi00ZjY3LWFhYzktNTk0ZGZkNjBkYzI2XkEyXkFqcGdeQXVyNjAwOTYzMjM@._V1_SX300.jpg,6.6,"5,064",20 Feb 2018,Paramount Pictures / Pure Flix,Friday,October,2017,6.423605
459202,Boo 2! A Madea Halloween,2017-10-20,25000000.0,48333932.0,tt6217804,PG-13,101 min,"Comedy, Drama, Horror",Tyler Perry,"Tyler Perry, Brian Schulman (Screenplay)","Tyler Perry, Cassi Davis, Patrice Lovely, Yousef Erakat","Madea, Bam, and Hattie venture to a haunted campground and the group must run for their lives when monsters, goblins, and the boogeyman are unleashed.",English,USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BOTgxNzk4ODA3Nl5BMl5BanBnXkFtZTgwOTkyOTg1MzI@._V1_SX300.jpg,3.7,"3,690",30 Jan 2018,Lionsgate,Friday,October,2017,48.333932
383709,Wonderstruck,2017-10-20,0.0,1947099.0,tt5208216,PG,116 min,"Drama, Mystery",Todd Haynes,"Brian Selznick (screenplay by), Brian Selznick (based on the book by)","Millicent Simmonds, Julianne Moore, Cory Michael Smith, James Urbaniak","Tells the tale of two children separated by fifty years. In 1927, Rose searches for the actress whose life she chronicles in her scrapbook; in 1977, Ben runs away from home to find his father.","English, Spanish",USA,1 win & 34 nominations.,https://m.media-amazon.com/images/M/MV5BMjM3NjY0MTYwM15BMl5BanBnXkFtZTgwMDI5NzA2MzI@._V1_SX300.jpg,6.2,"8,700",22 May 2018,Amazon Studios,Friday,October,2017,1.947099
274855,Geostorm,2017-10-20,120000000.0,221600160.0,tt1981128,PG-13,109 min,"Action, Sci-Fi, Thriller",Dean Devlin,"Dean Devlin, Paul Guyot","Gerard Butler, Jim Sturgess, Abbie Cornish, Alexandra Maria Lara","When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.","English, Cantonese, Russian, Hindi, Spanish",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTA0OTQwMTIxNzheQTJeQWpwZ15BbWU4MDQ1MzI3OTMy._V1_SX300.jpg,5.3,"85,193",23 Jan 2018,Warner Bros. Pictures,Friday,October,2017,221.60016
378064,A Silent Voice,2017-10-20,0.0,310407.0,tt8207132,,3 min,Short,Milad Mohebian,,,A silent voice is for voices that are not heard before! For people who die in silence! And the only voice that they hear is the Fire sound.,,Iran,,https://m.media-amazon.com/images/M/MV5BOGNkNjgzNWYtNjcyOC00Y2Y3LWI5NWUtOGViMDNmNzg4NGM1XkEyXkFqcGdeQXVyNjI0Nzc1NTM@._V1_SX300.jpg,,,,,Friday,October,2017,0.310407
372343,The Snowman,2017-10-20,35000000.0,43203413.0,tt1758810,R,119 min,"Crime, Drama, Mystery, Thriller",Tomas Alfredson,"Peter Straughan (screenplay by), Hossein Amini (screenplay by), Søren Sveistrup (screenplay by), Jo Nesbø (based on the novel by)","Michael Fassbender, Rebecca Ferguson, Charlotte Gainsbourg, Jonas Karlsson",Detective Harry Hole investigates the disappearance of a woman whose scarf is found wrapped around an ominous-looking snowman.,"English, Russian","UK, USA, China, Sweden, Japan",1 nomination.,https://m.media-amazon.com/images/M/MV5BNDg1NjYyMTEyOF5BMl5BanBnXkFtZTgwNzY4MDMyMzI@._V1_SX300.jpg,5.1,"52,974",16 Jan 2018,Universal Studios,Friday,October,2017,43.203413
395991,Only the Brave,2017-10-20,38000000.0,25754775.0,tt3829920,PG-13,134 min,"Action, Biography, Drama",Joseph Kosinski,"Sean Flynn (based on the GQ article ""No Exit"" by), Ken Nolan, Eric Warren Singer","Josh Brolin, Miles Teller, Jeff Bridges, Jennifer Connelly","Based on the true story of the Granite Mountain Hotshots, a group of elite firefighters who risk everything to protect a town from a historic wildfire.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BYWFlOWI3YTMtYTk3NS00YWQ2LTlmYTMtZjk0ZDk4Y2NjODI0XkEyXkFqcGdeQXVyNTQxNTQ4Mg@@._V1_SX300.jpg,7.7,"49,866",06 Feb 2018,Columbia Pictures,Friday,October,2017,25.754775
397538,Borg vs McEnroe,2017-10-24,7500000.0,16657800.0,tt5727282,R,107 min,"Biography, Drama, Sport",Janus Metz,Ronnie Sandahl,"Sverrir Gudnason, Shia LaBeouf, Stellan Skarsgård, Tuva Novotny",The story of the 1980 tennis rivalry between the placid Björn Borg and the volatile John McEnroe.,"English, Swedish, French, Spanish, German","Sweden, Denmark, Finland",7 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BODQyNzM0ZDEtYzRjMi00NTEwLWJlMGQtNDEzNjQ2NGQxOTZhXkEyXkFqcGdeQXVyMTY0MTE4NTQ@._V1_SX300.jpg,7.0,"23,482",,,Tuesday,October,2017,16.6578
480881,Let There Be Light,2017-10-27,0.0,7233471.0,tt5804314,PG-13,100 min,Drama,Kevin Sorbo,"Sam Sorbo, Dan Gordon","Kevin Sorbo, Sam Sorbo, Daniel Roebuck, Donielle Artese",An atheist goes through a near-death experience in a car accident before converting to Christianity.,English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BOTY0MzBiNTgtMGYwNy00MjBkLWI5MGMtODk0M2IxZGY1Y2UwXkEyXkFqcGdeQXVyMTUzNjU3OQ@@._V1_SX300.jpg,4.7,"2,292",,EyeSteelFilm,Friday,October,2017,7.233471
298250,Jigsaw,2017-10-27,10000000.0,102952888.0,tt3348730,R,92 min,"Horror, Mystery, Thriller","Michael Spierig, Peter Spierig","Josh Stolberg, Pete Goldfinger","Matt Passmore, Tobin Bell, Callum Keith Rennie, Hannah Emily Anderson","Bodies are turning up around the city, each having met a uniquely gruesome demise. As the investigation proceeds, evidence points to one suspect: John Kramer, the man known as Jigsaw, who has been dead for over 10 years.",English,"USA, Canada",,https://m.media-amazon.com/images/M/MV5BNmRiZDM4ZmMtOTVjMi00YTNlLTkyNjMtMjI2OTAxNjgwMWM1XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX300.jpg,5.8,"61,642",23 Jan 2018,Lionsgate,Friday,October,2017,102.952888
401246,The Square,2017-10-27,0.0,1502347.0,tt4995790,R,151 min,"Comedy, Drama",Ruben Östlund,Ruben Östlund,"Claes Bang, Elisabeth Moss, Dominic West, Terry Notary",A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,"Swedish, English, Danish","Sweden, Germany, France, Denmark, USA",Nominated for 1 Oscar. Another 33 wins & 41 nominations.,https://m.media-amazon.com/images/M/MV5BMzc1MDY3NDIwMV5BMl5BanBnXkFtZTgwNzkwNzU0MzI@._V1_SX300.jpg,7.2,"47,659",30 Jan 2018,Magnolia Pictures,Friday,October,2017,1.502347
345923,All I See Is You,2017-10-27,30000000.0,646946.0,tt4486986,R,109 min,"Drama, Mystery, Romance",Marc Forster,"Sean Conway (screenplay), Marc Forster (screenplay)","Blake Lively, Jason Clarke, Ahna O'Reilly, Miquel Fernández",A blind woman's relationship with her husband changes when she regains her sight and discovers disturbing details about themselves.,English,"Thailand, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BNDI5NzU2OTM1MV5BMl5BanBnXkFtZTgwNzU3NzM3MzI@._V1_SX300.jpg,5.3,"9,336",06 Feb 2018,Open Road Films,Friday,October,2017,0.646946
395458,Suburbicon,2017-10-27,25000000.0,5775178.0,tt0491175,R,105 min,"Comedy, Crime, Drama, Mystery, Thriller",George Clooney,"Joel Coen, Ethan Coen, George Clooney, Grant Heslov","Steve Monroe, Gavin Wilde, Landon Gordon, Hope Banks","As a 1950s suburban community self-destructs, a home invasion has sinister consequences for one seemingly normal family.",English,"UK, USA",4 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMDE2MzMxNzQtYzVkYi00MmZmLThhZDgtMDdjZWRiNWI3ZWRjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,5.7,"35,141",,,Friday,October,2017,5.775178
347629,Thank You for Your Service,2017-10-27,20000000.0,9438370.0,tt2776878,R,109 min,"Biography, Drama, War",Jason Hall,"David Finkel (Thank You for Your Service by), Jason Hall","Miles Teller, Beulah Koale, Joe Cole, Scott Haze","A group of U.S. soldiers returning from Iraq struggle to integrate back into family and civilian life, while living with the memory of a war that threatens to destroy them long after they've left the battlefield.",English,"USA, India",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTA0NTM5NzgzMjJeQTJeQWpwZ15BbWU4MDAwODc3NjIy._V1_SX300.jpg,6.5,"10,880",23 Jan 2018,Universal Studios,Friday,October,2017,9.43837
411976,Novitiate,2017-10-27,0.0,580346.0,tt4513316,R,123 min,Drama,Maggie Betts,Maggie Betts,"Melissa Leo, Lisa Stewart, Alyssa Brindley, Chelsea Lopez","Set in the early 1960s and during the era of Vatican II, a young woman in training to become a nun struggles with issues of faith, the changing church and sexuality.","English, American Sign Language, Latin",USA,5 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMTU5NDQzNTY2MV5BMl5BanBnXkFtZTgwMjgxMTMyMzI@._V1_SX300.jpg,6.6,"3,349",06 Mar 2018,Maven Pictures,Friday,October,2017,0.580346
431530,A Bad Moms Christmas,2017-11-01,28000000.0,130560428.0,tt6359956,R,104 min,Comedy,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Mila Kunis, Kristen Bell, Kathryn Hahn, Christine Baranski","As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.","English, Japanese","USA, China",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTUwNTA4MDMxNl5BMl5BanBnXkFtZTgwMjE4NjQ0MzI@._V1_SX300.jpg,5.6,"37,596",06 Feb 2018,STXfilms,Wednesday,November,2017,130.560428
284053,Thor: Ragnarok,2017-11-03,180000000.0,853977126.0,tt3501632,PG-13,130 min,"Action, Adventure, Comedy, Fantasy, Sci-Fi",Taika Waititi,"Eric Pearson, Craig Kyle, Christopher L. Yost, Stan Lee (based on the Marvel comics by), Larry Lieber (based on the Marvel comics by), Jack Kirby (based on the Marvel comics by)","Chris Hemsworth, Tom Hiddleston, Cate Blanchett, Idris Elba","Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",English,USA,6 wins & 48 nominations.,https://m.media-amazon.com/images/M/MV5BMjMyNDkzMzI1OF5BMl5BanBnXkFtZTgwODcxODg5MjI@._V1_SX300.jpg,7.9,"527,289",06 Mar 2018,Walt Disney Pictures,Friday,November,2017,853.977126
