TMDB ID,Title,Release Date,Budget,Revenue,IMDB ID,Rating,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,IMDB Rating,IMDB Votes,DVD Release Date,Production,Day of Release,Month of Release,Year of Release,Revenue (Millions),Runtime (Min),Primary Genre
228066,Victor Frankenstein,2015-11-10,40000000.0,34227298.0,tt1976009,PG-13,110 min,"Drama, Horror, Sci-Fi, Thriller",Paul McGuigan,"Max Landis (screenplay), Max Landis (screen story), Mary Shelley (novel)","Daniel Radcliffe, Jessica Brown Findlay, Bronson Webb, James McAvoy","Told from Igor's perspective, we see the troubled young assistant's dark origins, his redemptive friendship with the young medical student Viktor Von Frankenstein, and become eyewitnesses to the emergence of how Frankenstein became the man - and the legend - we know today.",English,"UK, Canada, USA",4 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BODA5MDc2NDI5OF5BMl5BanBnXkFtZTgwNDYzMTA2NjE@._V1_SX300.jpg,6.0,"49,318",23 Feb 2016,Eclectic Pictures,Tuesday,November,2015,34.227298,110,Drama
314385,By the Sea,2015-11-13,10000000.0,3727746.0,tt3707106,R,122 min,"Drama, Romance",Angelina Jolie,Angelina Jolie,"Brad Pitt, Angelina Jolie, Mélanie Laurent, Melvil Poupaud",A couple tries to repair their marriage while staying at a hotel in France.,"English, French, Ukrainian","France, Malta, USA",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTUyNDU2MDMxM15BMl5BanBnXkFtZTgwMzAzMTk1NjE@._V1_SX300.jpg,5.3,"16,976",05 Jul 2016,Universal Pictures,Friday,November,2015,3.727746,122,Drama
336004,Heist,2015-11-13,8900000.0,4100000.0,tt0252503,R,109 min,"Action, Crime, Drama, Thriller",David Mamet,David Mamet,"Gene Hackman, Danny DeVito, Delroy Lindo, Sam Rockwell","A career jewel thief finds himself at tense odds with his longtime partner, a crime boss who sends his nephew to keep watch.",English,"Canada, USA",,https://m.media-amazon.com/images/M/MV5BZDBiNTNlZTMtZjlmNC00ZGI0LWI2YjctODA4MzNlYjEyNzQ2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,6.5,"31,819",12 Mar 2002,Warner Bros. Pictures,Friday,November,2015,4.1,109,Action
333348,Love the Coopers,2015-11-13,17000000.0,42426912.0,tt2279339,PG-13,107 min,"Comedy, Fantasy, Romance",Jessie Nelson,Steven Rogers (screenplay),"Steve Martin, Diane Keaton, John Goodman, Ed Helms",The intertwined stories of four generations of Coopers unfold right before the annual family reunion on Christmas Eve. Can they survive the most beautiful time of the year?,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjE4NTkyODk4NF5BMl5BanBnXkFtZTgwNjY0NzkxNzE@._V1_SX300.jpg,5.8,"19,038",09 Feb 2016,Groundswell,Friday,November,2015,42.426912,107,Comedy
131634,The Hunger Games: Mockingjay - Part 2,2015-11-18,160000000.0,653428261.0,tt1951266,PG-13,137 min,"Action, Adventure, Sci-Fi, Thriller",Francis Lawrence,"Peter Craig (screenplay), Danny Strong (screenplay), Suzanne Collins (adaptation), Suzanne Collins (novel)","Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson",Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.,English,USA,16 wins & 34 nominations.,https://m.media-amazon.com/images/M/MV5BNjQzNDI2NTU1Ml5BMl5BanBnXkFtZTgwNTAyMDQ5NjE@._V1_SX300.jpg,6.5,"264,192",22 Mar 2016,Lionsgate Films,Wednesday,November,2015,653.428261,137,Action
290751,Secret in Their Eyes,2015-11-20,19500000.0,34854990.0,tt1741273,PG-13,111 min,"Crime, Drama, Mystery, Thriller",Billy Ray,"Billy Ray (screenplay), Juan José Campanella (film ""El secreto de sus ojos""), Eduardo Sacheri (film ""El secreto de sus ojos"")","Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris","A tight-knit team of rising investigators, along with their supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",English,"USA, UK, Spain, South Korea",2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjE0ODU1NDE0Ml5BMl5BanBnXkFtZTgwNzc4Njc3NjE@._V1_SX300.jpg,6.3,"39,046",23 Feb 2016,STX Entertainment,Friday,November,2015,34.85499,111,Crime
296100,The Night Before,2015-11-20,25000000.0,52395996.0,tt3530002,R,101 min,"Comedy, Fantasy",Jonathan Levine,"Jonathan Levine (screenplay), Kyle Hunter (screenplay), Ariel Shaffir (screenplay), Evan Goldberg (screenplay), Jonathan Levine (story)","Joseph Gordon-Levitt, Seth Rogen, Anthony Mackie, Jillian Bell","On Christmas eve, three lifelong friends spend the night in New York City looking for the Holy Grail of Christmas parties.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTkyNDY1ODQwNV5BMl5BanBnXkFtZTgwNzA2MjUwNzE@._V1_SX300.jpg,6.4,"61,567",01 Mar 2016,Sony Films,Friday,November,2015,52.395996,101,Comedy
276907,Legend,2015-11-20,25000000.0,42972994.0,tt3569230,R,132 min,"Biography, Crime, Drama, Thriller",Brian Helgeland,"Brian Helgeland, John Pearson (book)","Paul Anderson, Tom Hardy, Christopher Eccleston, Joshua Hill",Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.,English,"UK, France, USA",6 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMDQ4MGY0NWUtY2MxOC00YzI5LTg0OTEtZjNmY2Q2ZmM0MTA1XkEyXkFqcGdeQXVyNTQzOTc3MTI@._V1_SX300.jpg,6.9,"145,181",01 Mar 2016,Universal Studios,Friday,November,2015,42.972994,132,Biography
258480,Carol,2015-11-20,0.0,40272135.0,tt2402927,R,118 min,"Drama, Romance",Todd Haynes,"Phyllis Nagy (screenplay), Patricia Highsmith (novel)","Cate Blanchett, Rooney Mara, Kyle Chandler, Sarah Paulson",An aspiring photographer develops an intimate relationship with an older woman in 1950s New York.,English,"UK, USA",Nominated for 6 Oscars. Another 77 wins & 240 nominations.,https://m.media-amazon.com/images/M/MV5BMTczNTQ4OTEyNV5BMl5BanBnXkFtZTgwNDgyMDI3NjE@._V1_SX300.jpg,7.2,"105,585",15 Mar 2016,The Weinstein Company,Friday,November,2015,40.272135,118,Drama
312221,Creed,2015-11-25,37000000.0,173567581.0,tt3076658,PG-13,133 min,"Drama, Sport",Ryan Coogler,"Ryan Coogler (screenplay by), Aaron Covington (screenplay by), Ryan Coogler (story by), Sylvester Stallone (based on characters created by)","Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad","The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.","English, Spanish",USA,Nominated for 1 Oscar. Another 46 wins & 62 nominations.,https://m.media-amazon.com/images/M/MV5BODg5NDM1MDI4NF5BMl5BanBnXkFtZTgwMzg0MzQxNzE@._V1_SX300.jpg,7.6,"232,501",01 Mar 2016,Warner Bros.,Wednesday,November,2015,173.56758100000005,133,Drama
105864,The Good Dinosaur,2015-11-25,175000000.0,331926147.0,tt1979388,PG,93 min,"Animation, Adventure, Comedy, Drama, Family, Fantasy",Peter Sohn,"Bob Peterson (original concept & development by), Peter Sohn (story by), Erik Benson (story by), Meg LeFauve (story by), Kelsey Mann (story by), Bob Peterson (story by), Meg LeFauve (screenplay by), Peter Hedges (additional screenplay material by), Adrian Molina (additional screenplay material by)","Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla, Ryan Teeple","In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend.",English,USA,Nominated for 1 Golden Globe. Another 8 wins & 40 nominations.,https://m.media-amazon.com/images/M/MV5BMTc5MTg2NjQ4MV5BMl5BanBnXkFtZTgwNzcxOTY5NjE@._V1_SX300.jpg,6.7,"94,834",23 Feb 2016,Disney/Pixar,Wednesday,November,2015,331.926147,93,Animation
306819,The Danish Girl,2015-11-27,15000000.0,64191523.0,tt0810819,R,119 min,"Biography, Drama, Romance",Tom Hooper,"Lucinda Coxon (screenplay), David Ebershoff (book)","Alicia Vikander, Eddie Redmayne, Tusse Silberg, Adrian Schiller",A fictitious love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda's marriage and work evolve as they navigate Lili's groundbreaking journey as a transgender pioneer.,"English, French, German","UK, USA, Germany, Denmark, Belgium, Japan",Won 1 Oscar. Another 31 wins & 76 nominations.,https://m.media-amazon.com/images/M/MV5BMjA0NjA4NjE2Nl5BMl5BanBnXkFtZTgwNzIxNTY2NjE@._V1_SX300.jpg,7.1,"152,624",01 Mar 2016,Focus Features,Friday,November,2015,64.191523,119,Biography
364594,No Borders,2015-12-01,1211360.0,3129507.0,tt6048934,,16 min,"Documentary, Short",Haider Rashid,"Elio Germano, Haider Rashid, Omar Rashid",Elio Germano,"No Borders, the first Italian VR documentary, explores the migrant crisis in Italy. By documenting the experience of volunteers managing self-run reception centres, the film is a stark look...",Italian,Italy,1 win.,,,,,,Tuesday,December,2015,3.129507,16,Documentary
328589,The Lady in the Van,2015-12-04,6000000.0,41387687.0,tt3722070,PG-13,104 min,"Biography, Comedy, Drama",Nicholas Hytner,"Alan Bennett (screenplay), Alan Bennett (memoir)","Maggie Smith, Jim Broadbent, Clare Hammond, George Fenton",A man forms an unexpected bond with a transient woman living in her van that's parked in his driveway.,"English, French",UK,Nominated for 1 Golden Globe. Another 1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BOTY0MjM3NTQyOF5BMl5BanBnXkFtZTgwMzcwNjUxNzE@._V1_SX300.jpg,6.7,"24,166",19 Apr 2016,Sony Pictures,Friday,December,2015,41.387687,104,Biography
225728,Macbeth,2015-12-04,15000000.0,12601706.0,tt2884018,R,113 min,"Drama, History, War",Justin Kurzel,"Todd Louiso (screenplay), Jacob Koskoff (screenplay), Michael Lesslie (screenplay), William Shakespeare (play)","Jack Madigan, Frank Madigan, Michael Fassbender, Marion Cotillard","Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",English,"UK, France, USA",3 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BNzgyNDczMjU4NV5BMl5BanBnXkFtZTgwMTUwMDI3NjE@._V1_SX300.jpg,6.6,"50,390",08 Mar 2016,The Weinstein Company,Friday,December,2015,12.601706,113,Drama
300602,Capture the Flag,2015-12-04,14000000.0,8306690.0,tt3896100,PG,94 min,"Animation, Adventure, Comedy, Family, Sci-Fi",Enrique Gato,"Jordi Gasull (escrita por), Javier López Barreira (escrita por), Neil Landau (escrita por), Jordi Gasull (argumento), Patxi Amezcua, Paco Sáez (development and creative senior)","Dani Rovira, Michelle Jenner, Carme Calvell, Javier Balas","A young surfer rallies his friends to stop a billionaire from rewriting history as a way to hoard Helium 3, the clean energy of the future.","Spanish, Catalan, English","Spain, USA",4 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMzgxZmIxNWMtM2JkYS00YjQ1LWIyZmUtMGMzMzE4OWI0MWI4XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg,5.9,"3,237",,,Friday,December,2015,8.30669,94,Animation
287903,Krampus,2015-12-04,15000000.0,61788393.0,tt3850590,PG-13,98 min,"Comedy, Drama, Fantasy, Horror",Michael Dougherty,"Todd Casey, Michael Dougherty, Zach Shields","Emjay Anthony, Adam Scott, Toni Collette, Stefania LaVie Owen",A boy who has a bad Christmas accidentally summons a festive demon to his family home.,"English, German",USA,4 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMjk0MjMzMTI3NV5BMl5BanBnXkFtZTgwODEyODkxNzE@._V1_SX300.jpg,6.1,"57,554",26 Apr 2016,Universal Pictures,Friday,December,2015,61.788393000000006,98,Comedy
318846,The Big Short,2015-12-11,28000000.0,133346506.0,tt1596363,R,130 min,"Biography, Comedy, Drama, History",Adam McKay,"Charles Randolph (screenplay by), Adam McKay (screenplay by), Michael Lewis (based upon the book by)","Ryan Gosling, Rudy Eisenzopf, Casey Groves, Charlie Talbert",In 2006-2007 a group of investors bet against the US mortgage market. In their research they discover how flawed and corrupt the market is.,English,USA,Won 1 Oscar. Another 37 wins & 80 nominations.,https://m.media-amazon.com/images/M/MV5BNDc4MThhN2EtZjMzNC00ZDJmLThiZTgtNThlY2UxZWMzNjdkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,7.8,"326,711",15 Mar 2016,Paramount Pictures,Friday,December,2015,133.346506,130,Biography
205775,In the Heart of the Sea,2015-12-11,100000000.0,93820758.0,tt1390411,PG-13,122 min,"Action, Adventure, Biography, Drama, History",Ron Howard,"Charles Leavitt (screenplay), Charles Leavitt (story), Rick Jaffa (story), Amanda Silver (story), Nathaniel Philbrick (book)","Chris Hemsworth, Benjamin Walker, Cillian Murphy, Brendan Gleeson","A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick.",English,"USA, Australia, Spain",1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjA5NzUwODExM15BMl5BanBnXkFtZTgwNjM0MzE4NjE@._V1_SX300.jpg,6.9,"112,446",08 Mar 2016,Warner Bros. Pictures,Friday,December,2015,93.820758,122,Action
258509,Alvin and the Chipmunks: The Road Chip,2015-12-18,0.0,233755553.0,tt2974918,PG,92 min,"Animation, Adventure, Comedy, Family, Fantasy, Music",Walt Becker,"Ross Bagdasarian (characters), Janice Karman (characters), Randi Mayem Singer, Adam Sztykiel","Jason Lee, Justin Long, Matthew Gray Gubler, Jesse McCartney",The Chipmunks believe that Dave plans to propose to his new girlfriend in Miami.--and dump them. They have three days to get to him and save themselves not only from losing Dave but also from gaining a terrible stepbrother.,"English, Spanish",USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BYWMzZDhmM2EtZTM2Yy00ZmE3LTlmYzYtMzE2OTA2Yzk2YjM4XkEyXkFqcGdeQXVyODk1MzE0Mzk@._V1_SX300.jpg,5.0,"15,320",15 Mar 2016,20th Century Fox,Friday,December,2015,233.755553,92,Animation
336050,Son of Saul,2015-12-18,1000000.0,1777043.0,tt3808342,R,107 min,"Drama, War",László Nemes,"László Nemes, Clara Royer","Géza Röhrig, Levente Molnár, Urs Rechn, Todd Charmont",A Jewish-Hungarian concentration camp prisoner sets out to give a child he mistook for his son a proper burial.,"Hungarian, Yiddish, German, Russian, Polish, French, Greek, Slovak, Hebrew",Hungary,Won 1 Oscar. Another 60 wins & 59 nominations.,https://m.media-amazon.com/images/M/MV5BMjFmMzJlMTYtYmRlNy00Zjg5LThmYmYtYmE0NDk3N2MzMjRhXkEyXkFqcGdeQXVyMjc3MTAwNjg@._V1_SX300.jpg,7.5,"41,018",26 Apr 2016,Sony Pictures Classics,Friday,December,2015,1.777043,107,Drama
266294,Sisters,2015-12-18,30000000.0,105011053.0,tt1850457,R,118 min,Comedy,Jason Moore,Paula Pell,"Amy Poehler, Tina Fey, Maya Rudolph, Ike Barinholtz",Two sisters decide to throw one last house party before their parents sell their family home.,English,USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BMjM3MzQ5NDE5MF5BMl5BanBnXkFtZTgwODE5OTQyNzE@._V1_SX300.jpg,6.0,"60,480",15 Mar 2016,Universal Pictures,Friday,December,2015,105.011053,118,Comedy
140607,Star Wars: The Force Awakens,2015-12-18,245000000.0,2068223624.0,tt7768640,,108 min,News,,Scott Bromley,"J.J. Abrams, John Boyega, Anthony Carboni, Gwendoline Christie",,English,USA,,https://m.media-amazon.com/images/M/MV5BM2UzYjk5MTQtY2U3NC00ODlmLTg2ZGYtMDc1N2Q5YTc0OWViXkEyXkFqcGdeQXVyMjMyMjA0NTA@._V1_SX300.jpg,6.0,8,,,Friday,December,2015,2068.223624,108,Action
324807,A Bigger Splash,2015-12-20,0.0,7545758.0,tt2056771,R,125 min,"Drama, Thriller",Luca Guadagnino,"David Kajganich (screenplay by), Jacques Deray (based on the film ""La piscine"" directed by), Alain Page (based on an original screenplay by), Alain Page (based on his novel ""La piscine""), Jacques Deray (adaption by), Jean-Claude Carrière (adaption by), Jacques Deray (dialogue by), Jean-Claude Carrière (dialogue by)","Tilda Swinton, Matthias Schoenaerts, Ralph Fiennes, Dakota Johnson",The vacation of a famous rock star and her boyfriend in Italy is disrupted by the unexpected visit of an old friend and his daughter.,"English, Italian","Italy, France",4 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BMTkxNzk3NzMwN15BMl5BanBnXkFtZTgwODc3ODQ4NzE@._V1_SX300.jpg,6.4,"24,432",,,Sunday,December,2015,7.545758,125,Drama
311291,45 Years,2015-12-23,0.0,4250507.0,tt3544082,R,91 min,"Drama, Romance",Andrew Haigh,"Andrew Haigh, David Constantine (short story ""In Another Country"")","Charlotte Rampling, Tom Courtenay, Geraldine James, Dolly Wells",A married couple preparing to celebrate their wedding anniversary receives shattering news that promises to forever change the course of their lives.,English,UK,Nominated for 1 Oscar. Another 21 wins & 55 nominations.,https://m.media-amazon.com/images/M/MV5BMTgxMTQ4NzMyN15BMl5BanBnXkFtZTgwODA0MTgyNzE@._V1_SX300.jpg,7.1,"28,897",14 Jun 2016,Sundance Selects,Wednesday,December,2015,4.250507,91,Drama
352208,Where to Invade Next,2015-12-23,0.0,3820195.0,tt4897822,R,120 min,"Documentary, Comedy",Michael Moore,Michael Moore,"Michael Moore, Johnny Fancelli, Christina Fancelli, Lorena Lardini","To learn what the USA can learn from other nations, Michael Moore playfully ""invades"" them to see what they have to offer.","English, Italian, French, German, Norwegian, Portuguese, Arabic",USA,3 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMTU3MjI2ODkzMF5BMl5BanBnXkFtZTgwMjkzMjY5NzE@._V1_SX300.jpg,7.5,"22,283",10 May 2016,Dog Eat Dog Films,Wednesday,December,2015,3.820195,120,Documentary
274479,Joy,2015-12-25,60000000.0,101134059.0,tt2446980,PG-13,124 min,Drama,David O. Russell,"David O. Russell (screenplay), Annie Mumolo (story), David O. Russell (story)","Jennifer Lawrence, Robert De Niro, Bradley Cooper, Edgar Ramírez","Joy is the story of the title character, who rose to become founder and matriarch of a powerful family business dynasty.","English, Spanish, French",USA,Nominated for 1 Oscar. Another 7 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BNzRiOWZmMzUtZTJiOC00MjQ1LTkwMjgtNzhlYzBmODAzYTA0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,6.6,"121,476",03 May 2016,20th Century Fox,Friday,December,2015,101.134059,124,Drama
281957,The Revenant,2015-12-25,135000000.0,532950503.0,tt1663202,R,156 min,"Action, Adventure, Biography, Drama, History, Western",Alejandro G. Iñárritu,"Mark L. Smith (screenplay), Alejandro G. Iñárritu (screenplay), Michael Punke (based in part on the novel by)","Leonardo DiCaprio, Tom Hardy, Domhnall Gleeson, Will Poulter",A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,"English, Pawnee, French","USA, Hong Kong, Taiwan",Won 3 Oscars. Another 88 wins & 185 nominations.,https://m.media-amazon.com/images/M/MV5BMDE5OWMzM2QtOTU2ZS00NzAyLWI2MDEtOTRlYjIxZGM0OWRjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,8.0,"651,506",19 Apr 2016,20th Century Fox,Friday,December,2015,532.950503,156,Action
273248,The Hateful Eight,2015-12-25,44000000.0,155760117.0,tt3460252,R,168 min,"Crime, Drama, Mystery, Thriller, Western",Quentin Tarantino,Quentin Tarantino,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins","In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.","English, Spanish, French",USA,Won 1 Oscar. Another 40 wins & 115 nominations.,https://m.media-amazon.com/images/M/MV5BMjA1MTc1NTg5NV5BMl5BanBnXkFtZTgwOTM2MDEzNzE@._V1_SX300.jpg,7.8,"471,311",29 Mar 2016,The Weinstein Company,Friday,December,2015,155.76011699999995,168,Crime
321741,Concussion,2015-12-25,35000000.0,50363790.0,tt3322364,PG-13,123 min,"Biography, Drama, Sport",Peter Landesman,"Peter Landesman, Jeanne Marie Laskas (based on the GQ article ""Game Brain"" by)","Will Smith, Alec Baldwin, Albert Brooks, Gugu Mbatha-Raw","In Pittsburgh, accomplished pathologist Dr. Bennet Omalu uncovers the truth about brain damage in football players who suffer repeated concussions in the course of normal play.",English,"UK, Australia, USA",Nominated for 1 Golden Globe. Another 4 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BMTYwNjgwNDg0NV5BMl5BanBnXkFtZTgwMzY1MjAyNzE@._V1_SX300.jpg,7.1,"80,596",29 Mar 2016,Sony Pictures,Friday,December,2015,50.36379,123,Biography
257088,Point Break,2015-12-25,105000000.0,133718711.0,tt0102685,R,122 min,"Action, Crime, Thriller",Kathryn Bigelow,"Rick King (story), W. Peter Iliff (story), W. Peter Iliff (screenplay)","Patrick Swayze, Keanu Reeves, Gary Busey, Lori Petty",An F.B.I. Agent goes undercover to catch a gang of surfers who may be bank robbers.,English,"Japan, USA",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNWVjZWFmYjItZGJlOC00YTllLWE4YjctMWY2ZTg5ZjE0MDIyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,7.3,"145,715",22 May 2001,Twentieth Century Fox Home Entertainment,Friday,December,2015,133.718711,122,Action
274167,Daddy's Home,2015-12-25,50000000.0,242786137.0,tt1528854,PG-13,96 min,"Comedy, Family",Sean Anders,"Brian Burns (screenplay), Sean Anders (screenplay), John Morris (screenplay), Brian Burns (story)","Will Ferrell, Mark Wahlberg, Linda Cardellini, Thomas Haden Church","Brad Whitaker is a radio host trying to get his stepchildren to love him and call him Dad. But his plans turn upside down when their biological father, Dusty Mayron, returns.",English,USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ0OTE1MTk4N15BMl5BanBnXkFtZTgwMDM5OTk5NjE@._V1_SX300.jpg,6.2,"101,273",22 Mar 2016,Paramount Pictures,Friday,December,2015,242.786137,96,Comedy
291270,Anomalisa,2015-12-30,8000000.0,5659286.0,tt2401878,R,90 min,"Animation, Comedy, Drama, Romance","Duke Johnson, Charlie Kaufman",Charlie Kaufman,"David Thewlis, Jennifer Jason Leigh, Tom Noonan",A man crippled by the mundanity of his life experiences something out of the ordinary.,"English, Italian, Japanese","UK, USA",Nominated for 1 Oscar. Another 25 wins & 75 nominations.,https://m.media-amazon.com/images/M/MV5BMTkyMzI2MzQ1N15BMl5BanBnXkFtZTgwNDg0MzQxNzE@._V1_SX300.jpg,7.3,"60,681",07 Jun 2016,Starburns Industries,Wednesday,December,2015,5.659286,90,Animation
299738,The Four 3,2016-01-06,0.0,32000000.0,tt3919278,R,106 min,Action,Gordon Chan,"Koon-Nam Lui, Frankie Tam, Maria Wong","Chao Deng, Yifei Liu, Collin Chou, Ronald Cheng","Emotionless has left Six Doors, as has Cold Blood, who has decided to investigate the death of Lord Bu on his own. The departure of two of the four constables has effectively left Six Doors...","Mandarin, Cantonese","China, Hong Kong",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BYWExZTY2MzAtOGNkMy00ZjFiLWJjNTYtNDk4N2JhYjUyZmQxXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_SX300.jpg,5.6,765,,,Wednesday,January,2016,32.0,106,Action
375097,The Wonderland,2016-01-08,0.0,3933000.0,tt5588196,,16 min,"Short, Drama, Fantasy",Catherine Rand,Catherine Rand,"Aerial Segard, Scotty Servis, Samantha Hodges, Jeremy Klein","This darker retelling of Alice in Wonderland finds a grown-up Alice cursed with bad luck until she inherits her uncle's magical Vaudeville theater, stuck in time with a curse all its own. ...",English,USA,,,,,,,Friday,January,2016,3.933,16,Short
375097,The Wonderland,2016-01-08,0.0,3933000.0,tt5588196,,16 min,"Short, Drama, Fantasy",Catherine Rand,Catherine Rand,"Aerial Segard, Scotty Servis, Samantha Hodges, Jeremy Klein","This darker retelling of Alice in Wonderland finds a grown-up Alice cursed with bad luck until she inherits her uncle's magical Vaudeville theater, stuck in time with a curse all its own. ...",English,USA,,,,,,,Friday,January,2016,3.933,16,Short
329440,The Forest,2016-01-08,10000000.0,37608299.0,tt3387542,PG-13,93 min,"Horror, Mystery, Thriller",Jason Zada,"Nick Antosca, Sarah Cornwell, Ben Ketai","Natalie Dormer, Eoin Macken, Stephanie Vogt, Osamu Tanpopo","A woman goes into Japan's Suicide Forest to find her twin sister, and confronts supernatural terror.","English, Japanese",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjAwMzQzNTc5OV5BMl5BanBnXkFtZTgwNDgyMTU2NzE@._V1_SX300.jpg,4.8,"37,635",12 Apr 2016,Gramercy Pictures,Friday,January,2016,37.608299,93,Horror
276905,Norm of the North,2016-01-15,7000000.0,17062499.0,tt1594972,PG,90 min,"Animation, Adventure, Comedy, Family",Trevor Wall,"Malcolm T. Goldman (screenplay by), Steven Altiere (screenplay by), Daniel Altiere (screenplay by)","Rob Schneider, Heather Graham, Ken Jeong, Bill Nighy","When a real estate development invades his Arctic home, Norm and his three lemming friends head to New York City, where Norm becomes the mascot of the corporation in an attempt to bring it down from the inside and protect his homeland.",English,"USA, India, Ireland",,https://m.media-amazon.com/images/M/MV5BNTY4MDk4Mjc4NV5BMl5BanBnXkFtZTgwNzg4OTk0NzE@._V1_SX300.jpg,3.4,"8,237",19 Apr 2016,Lionsgate,Friday,January,2016,17.062499,90,Animation
299687,The 5th Wave,2016-01-15,38000000.0,109906372.0,tt2304933,PG-13,112 min,"Action, Adventure, Drama, Fantasy, Sci-Fi, Thriller",J Blakeson,"Susannah Grant (screenplay by), Akiva Goldsman (screenplay by), Jeff Pinkner (screenplay by), Rick Yancey (based on the novel by)","Chloë Grace Moretz, Matthew Zuk, Gabriela Lopez, Bailey Anne Borders","Four waves of increasingly deadly alien attacks have left most of Earth in ruin. Cassie is on the run, desperately trying to save her younger brother.",English,"USA, UK",1 nomination.,https://m.media-amazon.com/images/M/MV5BMjQwOTc0Mzg3Nl5BMl5BanBnXkFtZTgwOTg3NjI2NzE@._V1_SX300.jpg,5.2,"93,597",03 May 2016,Sony Pictures,Friday,January,2016,109.906372,112,Action
323675,Ride Along 2,2016-01-15,40000000.0,124827316.0,tt2869728,PG-13,102 min,"Action, Comedy, Crime",Tim Story,"Phil Hay, Matt Manfredi, Greg Coolidge (characters)","Ice Cube, Kevin Hart, Tika Sumpter, Benjamin Bratt","As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",English,USA,1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTU4ODAzMzcxOV5BMl5BanBnXkFtZTgwODkxMDI1NjE@._V1_SX300.jpg,5.9,"50,569",26 Apr 2016,Universal Pictures,Friday,January,2016,124.827316,102,Action
291870,Dirty Grandpa,2016-01-22,11500000.0,94073028.0,tt1860213,R,102 min,Comedy,Dan Mazer,John Phillips,"Robert De Niro, Zac Efron, Zoey Deutch, Aubrey Plaza","Right before his wedding, an uptight guy is tricked into driving his grandfather, a lecherous former Army Lieutenant Colonel, to Florida for Spring Break.",English,USA,2 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMzk0NzkyNDk2M15BMl5BanBnXkFtZTgwNDczOTU3NzE@._V1_SX300.jpg,5.9,"106,301",17 May 2016,Lionsgate Films,Friday,January,2016,94.073028,102,Comedy
